2026-09-11 03:16:36 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-0\test_open_app_unknown_is_grace0\test.db
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:19:51 | INFO     | app.core.orchestrator | Handle: 'yes'
2026-09-11 03:19:51 | INFO     | app.agent.planner | Plan: type=conversation tool= args={}
2026-09-11 03:19:51 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-2\test_whatsapp_ambiguous_contac0\test.db
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:19:51 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:19:52 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-2\test_whatsapp_unambiguous_flow0\test.db
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:19:52 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-2\test_failed_tool_never_crashes0\test.db
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:19:52 | INFO     | app.core.orchestrator | Handle: 'open notepad'
2026-09-11 03:19:52 | INFO     | app.agent.planner | Plan: type=tool_call tool=open_app args={'application': 'notepad'}
2026-09-11 03:19:52 | ERROR    | app.agent.executor | Tool open_app crashed
Traceback (most recent call last):
  File "C:\llm-model\app\agent\executor.py", line 35, in execute
    result = tool.execute(**arguments)
  File "C:\llm-model\tests\test_commands.py", line 94, in boom
    raise RuntimeError("boom")
RuntimeError: boom
2026-09-11 03:19:52 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-2\test_commands_are_persisted0\test.db
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:19:52 | INFO     | app.core.orchestrator | Handle: 'hello'
2026-09-11 03:19:52 | INFO     | app.agent.planner | Plan: type=conversation tool= args={}
2026-09-11 03:19:52 | WARNING  | app.agent.permissions | Blocked tool requested: disable_firewall
2026-09-11 03:19:52 | WARNING  | app.agent.permissions | Blocked tool requested: disable_antivirus
2026-09-11 03:19:52 | WARNING  | app.agent.permissions | Blocked tool requested: run_shell
2026-09-11 03:19:52 | WARNING  | app.agent.permissions | Blocked tool requested: execute_python
2026-09-11 03:19:52 | WARNING  | app.agent.permissions | Blocked tool requested: run_powershell
2026-09-11 03:19:52 | WARNING  | app.agent.permissions | Blocked tool requested: read_credentials
2026-09-11 03:19:52 | INFO     | app.agent.permissions | Staged pending action: shutdown {}
2026-09-11 03:19:52 | INFO     | app.agent.permissions | Pending action expired: shutdown
2026-09-11 03:19:52 | INFO     | app.agent.permissions | Staged pending action: shutdown {}
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:19:52 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:20:09 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-3\test_whatsapp_ambiguous_contac0\test.db
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:20:09 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-3\test_whatsapp_unambiguous_flow0\test.db
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:20:09 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:20:17 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-4\test_whatsapp_ambiguous_contac0\test.db
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:20:17 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:22:25 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-5\test_open_app_unknown_is_grace0\test.db
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:22:26 | INFO     | app.core.orchestrator | Handle: 'open definitely-not-an-app'
2026-09-11 03:22:26 | INFO     | app.agent.planner | Plan: type=tool_call tool=open_app args={'application': 'definitely-not-an-app'}
2026-09-11 03:22:26 | INFO     | app.tools.apps.detector | App detector indexed 95 shortcuts
2026-09-11 03:22:26 | INFO     | app.tools.apps.launcher | Application not found: definitely-not-an-app
2026-09-11 03:22:26 | INFO     | app.agent.executor | Tool open_app -> success=False
2026-09-11 03:22:26 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-5\test_shutdown_requires_confirm0\test.db
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: whatsapp_call (confirmation)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: shutdown (confirmation)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: restart (confirmation)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: cancel_shutdown (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: system_info (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: search_files (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: delete_file (confirmation)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: media_control (safe)
2026-09-11 03:22:26 | INFO     | app.core.orchestrator | Handle: 'shutdown my computer'
2026-09-11 03:22:26 | INFO     | app.agent.planner | Plan: type=tool_call tool=shutdown args={}
2026-09-11 03:22:26 | INFO     | app.agent.permissions | Staged pending action: shutdown {}
2026-09-11 03:22:26 | INFO     | app.core.orchestrator | Handle: 'yes'
2026-09-11 03:22:26 | INFO     | app.agent.executor | Dev-mode simulation for shutdown
2026-09-11 03:22:26 | INFO     | app.storage.database | Database ready at C:\Users\Muqaddas\AppData\Local\Temp\pytest-of-Muqaddas\pytest-5\test_shutdown_cancelled_by_no0\test.db
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: open_app (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: open_website (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: google_search (safe)
2026-09-11 03:22:26 | INFO     | app.agent.registry | Registered tool: open_whatsapp (safe)
